"state","state_abbrev","organization","season","year","month","date","zone","block_id","site","lat_dd","long_dd","survey_id","event_id","n","nover","pover","domoic_ppm_max","domoic_ppm_avg","domoic_ppm_med","nsurveys","event_use","event_id_use","event_day0","event_day"
"Washington","WA","Quinault Nation",2002,2002,10,2002-10-16,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2002-10-16-WA-60B-Grays Harbor","2002-WA-GH",6,0,0,5,3.16666666666667,3,2,"no",NA,2002-10-16,0
"Washington","WA","Quinault Nation",2002,2002,10,2002-10-28,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2002-10-28-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,0,0,10,6.5,7.5,10,"yes","2002-WA-PB-QR",2002-10-16,12
"Washington","WA","Quinault Nation",2002,2002,10,2002-10-28,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2002-10-28-WA-60B-Grays Harbor","2002-WA-GH",6,1,0.166666666666667,35,16.6666666666667,14,2,"no",NA,2002-10-16,12
"Washington","WA","Quinault Nation",2002,2002,11,2002-11-15,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2002-11-15-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,0,0,14,8.5,8.5,10,"yes","2002-WA-PB-QR",2002-10-16,30
"Washington","WA","Quinault Nation",2002,2002,12,2002-12-03,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2002-12-03-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,0,0,6,4.5,4.5,10,"yes","2002-WA-PB-QR",2002-10-16,48
"Washington","WA","Quinault Nation",2002,2003,1,2003-01-13,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2003-01-13-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,1,0.166666666666667,51,17.5,14,10,"yes","2002-WA-PB-QR",2002-10-16,89
"Washington","WA","Quinault Nation",2004,2004,10,2004-10-15,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2004-10-15-WA-60A-1-Pt Brown to Queets River","2004-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2004-10-15,0
"Washington","WA","Quinault Nation",2005,2005,11,2005-11-17,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2005-11-17-WA-60A-1-Pt Brown to Queets River","2005-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2005-11-17,0
"Washington","WA","Quinault Nation",2006,2006,11,2006-11-01,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2006-11-01-WA-60A-1-Pt Brown to Queets River","2006-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2006-11-01,0
"Washington","WA","Quinault Nation",2006,2006,11,2006-11-02,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2006-11-02-WA-60B-Grays Harbor","2006-WA-GH",6,0,0,1,1,1,1,"no",NA,2006-11-02,0
"Washington","WA","Quinault Nation",2007,2007,11,2007-11-19,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2007-11-19-WA-60A-1-Pt Brown to Queets River","2007-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2007-11-19,0
"Washington","WA","Quinault Nation",2008,2008,11,2008-11-19,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2008-11-19-WA-60A-1-Pt Brown to Queets River","2008-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2008-11-19,0
"Washington","WA","Quinault Nation",2009,2009,11,2009-11-04,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2009-11-04-WA-60A-1-Pt Brown to Queets River","2009-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2009-11-04,0
"Washington","WA","Quinault Nation",2010,2010,10,2010-10-18,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2010-10-18-WA-60A-1-Pt Brown to Queets River","2010-WA-PB-QR",4,0,0,1,1,1,1,"no",NA,2010-10-18,0
"Washington","WA","Quinault Nation",2012,2012,10,2012-10-26,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2012-10-26-WA-60A-1-Pt Brown to Queets River","2012-WA-PB-QR",6,0,0,10,6.33333333333333,6,1,"no",NA,2012-10-26,0
"Washington","WA","Quinault Nation",2013,2013,11,2013-11-14,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2013-11-14-WA-60A-1-Pt Brown to Queets River","2013-WA-PB-QR",6,0,0,1,1,1,1,"no",NA,2013-11-14,0
"Washington","WA","Quinault Nation",2014,2015,6,2015-06-04,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-06-04-WA-60A-1-Pt Brown to Queets River","2014-WA-PB-QR",6,0,0,1,1,1,10,"yes","2014-WA-PB-QR",2015-05-28,7
"Washington","WA","Quinault Nation",2015,2015,10,2015-10-28,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-10-28-WA-60A-1-Pt Brown to Queets River","2015-WA-PB-QR",12,0,0,3,1.16666666666667,1,3,"no",NA,2015-10-28,0
"Washington","WA","Quinault Nation",2015,2015,11,2015-11-22,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-11-22-WA-60A-1-Pt Brown to Queets River","2015-WA-PB-QR",6,0,0,10,4.5,3.5,3,"no",NA,2015-10-28,25
"Washington","WA","Quinault Nation",2015,2015,11,2015-11-30,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-11-30-WA-60A-1-Pt Brown to Queets River","2015-WA-PB-QR",6,0,0,1,1,1,3,"no",NA,2015-10-28,33
"Washington","WA","Quinault Nation",2016,2016,11,2016-11-01,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2016-11-01-WA-60A-1-Pt Brown to Queets River","2016-WA-PB-QR",12,0,0,8,2.16666666666667,1,1,"no",NA,2016-11-01,0
"Washington","WA","Quinault Nation",2017,2017,10,2017-10-17,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2017-10-17-WA-60A-1-Pt Brown to Queets River","2017-WA-PB-QR",6,0,0,3,2,2,1,"no",NA,2017-10-17,0
"Washington","WA","Quinault Nation",2019,2019,11,2019-11-13,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2019-11-13-WA-60A-1-Pt Brown to Queets River","2019-WA-PB-QR",6,0,0,7,5.16666666666667,5,2,"no",NA,2019-11-13,0
"Washington","WA","Quinault Nation",2019,2019,12,2019-12-02,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2019-12-02-WA-60A-1-Pt Brown to Queets River","2019-WA-PB-QR",6,0,0,1,1,1,2,"no",NA,2019-11-13,19
"Washington","WA","Quinault Nation",2020,2020,11,2020-11-21,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2020-11-21-WA-60A-1-Pt Brown to Queets River","2020-WA-PB-QR",6,1,0.166666666666667,44,15,7,2,"no",NA,2020-11-21,0
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-02,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2020-12-02-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,0,0,28,18.5,20,19,"yes","2020-WA-PC-DI",2020-12-02,0
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-02,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2020-12-02-WA-60B-Grays Harbor","2020-WA-GH",6,2,0.333333333333333,44,27,27,20,"yes","2020-WA-GH",2020-12-02,0
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-09,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2020-12-09-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,0,0,24,13.75,13,19,"yes","2020-WA-PC-DI",2020-12-02,7
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-09,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2020-12-09-WA-60B-Grays Harbor","2020-WA-GH",6,2,0.333333333333333,36,20,18,20,"yes","2020-WA-GH",2020-12-02,7
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-16,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2020-12-16-WA-60B-Grays Harbor","2020-WA-GH",5,1,0.2,61,19.4,11,20,"yes","2020-WA-GH",2020-12-02,14
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-23,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2020-12-23-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,1,0.0833333333333333,34,13,14,19,"yes","2020-WA-PC-DI",2020-12-02,21
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-29,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2020-12-29-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,0,0,23,10.5833333333333,10.5,19,"yes","2020-WA-PC-DI",2020-12-02,27
"Washington","WA","Quinault Nation",2020,2020,12,2020-12-29,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2020-12-29-WA-60B-Grays Harbor","2020-WA-GH",6,0,0,12,4.16666666666667,3,20,"yes","2020-WA-GH",2020-12-02,27
"Washington","WA","Quinault Nation",2020,2021,1,2021-01-06,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2021-01-06-WA-60B-Grays Harbor","2020-WA-GH",6,0,0,17,8.5,9,20,"yes","2020-WA-GH",2020-12-02,35
"Washington","WA","Quinault Nation",2020,2021,1,2021-01-08,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2021-01-08-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,0,0,16,7.16666666666667,6,19,"yes","2020-WA-PC-DI",2020-12-02,37
"Washington","WA","Quinault Nation",2020,2021,1,2021-01-18,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2021-01-18-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,0,0,19,10.0833333333333,8,19,"yes","2020-WA-PC-DI",2020-12-02,47
"Washington","WA","Quinault Nation",2020,2021,1,2021-01-20,"60B",1330,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60B-Grays Harbor","2020-WA-GH",6,0,0,26,11.8333333333333,10,20,"yes","2020-WA-GH",2020-12-02,49
"Washington","WA","Quinault Nation",2020,2021,1,2021-01-28,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2021-01-28-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",12,0,0,16,6.83333333333333,6.5,19,"yes","2020-WA-PC-DI",2020-12-02,57
"Washington","WA","Quinault Nation",2020,2021,2,2021-02-09,"60A-1",1334,"Pt Chehalis to Destruction Island",47.302236,-124.293462,"2021-02-09-WA-60A-1-Pt Chehalis to Destruction Island","2020-WA-PC-DI",6,0,0,15,6,4.5,19,"yes","2020-WA-PC-DI",2020-12-02,69
"Washington","WA","South Bend Packers",1999,2000,1,2000-01-17,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2000-01-17-WA-60A-2-Cape Disappointment/Pt Brown","1999-WA-CD/PB",6,0,0,1,1,1,7,"yes","1999-WA-CD/PB",2000-01-15,2
"Washington","WA","South Bend Packers",1999,2000,2,2000-02-14,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2000-02-14-WA-60A-2-Cape Disappointment/Pt Brown","1999-WA-CD/PB",6,0,0,1,1,1,7,"yes","1999-WA-CD/PB",2000-01-15,30
"Washington","WA","Sunrise Seafood",2002,2003,3,2003-03-26,"60C",1313,"South Willapa Bay",46.417691,-123.979599,"2003-03-26-WA-60C-South Willapa Bay","2002-WA-South Willapa Bay",6,0,0,5,2,1.5,3,"no",NA,2003-02-13,41
"Washington","WA","Sunrise Seafood",2002,2003,4,2003-04-14,"60C",1313,"South Willapa Bay",46.417691,-123.979599,"2003-04-14-WA-60C-South Willapa Bay","2002-WA-South Willapa Bay",6,0,0,5,2,1.5,3,"no",NA,2003-02-13,60
"Washington","WA","Washington Crab Producers",1999,2000,2,2000-02-28,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2000-02-28-WA-60A-2-Cape Disappointment/Pt Brown","1999-WA-CD/PB",6,0,0,1,1,1,7,"yes","1999-WA-CD/PB",2000-01-15,44
"Washington","WA","Washington Crab Producers",1999,2000,3,2000-03-30,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2000-03-30-WA-60A-1-Pt Brown to Queets River","1999-WA-PB-QR",6,0,0,1,1,1,2,"no",NA,2000-01-10,80
"Washington","WA","Washington Crab Producers",2000,2000,12,2000-12-31,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2000-12-31-WA-60A-2-Cape Disappointment/Pt Brown","2000-WA-CD/PB",6,0,0,1,1,1,3,"no",NA,2000-10-25,67
"Washington","WA","Washington Crab Producers",2001,2001,12,2001-12-17,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2001-12-17-WA-60A-2-Cape Disappointment/Pt Brown","2001-WA-CD/PB",6,0,0,1,1,1,2,"no",NA,2001-10-30,48
"Washington","WA","Washington Crab Producers",2002,2002,12,2002-12-26,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2002-12-26-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,2,0.333333333333333,46,17.5,6.5,10,"yes","2002-WA-PB-QR",2002-10-16,71
"Washington","WA","Washington Crab Producers",2002,2003,1,2003-01-06,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2003-01-06-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,0,0,7,2.83333333333333,1.5,10,"yes","2002-WA-PB-QR",2002-10-16,82
"Washington","WA","Washington Crab Producers",2002,2003,1,2003-01-12,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2003-01-12-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,0,0,8,3.83333333333333,4,10,"yes","2002-WA-PB-QR",2002-10-16,88
"Washington","WA","Washington Crab Producers",2003,2003,12,2003-12-04,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2003-12-04-WA-60A-1-Pt Brown to Queets River","2003-WA-PB-QR",6,0,0,2,1.16666666666667,1,2,"no",NA,2003-10-27,38
"Washington","WA","WDFW",2000,2000,10,2000-10-25,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2000-10-25-WA-60A-2-Cape Disappointment/Pt Brown","2000-WA-CD/PB",16,0,0,1,1,1,3,"no",NA,2000-10-25,0
"Washington","WA","WDFW",2000,2000,11,2000-11-15,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2000-11-15-WA-60A-2-Cape Disappointment/Pt Brown","2000-WA-CD/PB",6,0,0,1,1,1,3,"no",NA,2000-10-25,21
"Washington","WA","WDFW",2001,2001,10,2001-10-30,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2001-10-30-WA-60A-2-Cape Disappointment/Pt Brown","2001-WA-CD/PB",6,0,0,3,1.66666666666667,1.5,2,"no",NA,2001-10-30,0
"Washington","WA","WDFW",2002,2002,10,2002-10-16,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2002-10-16-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,0,0,2,1.16666666666667,1,22,"yes","2002-WA-CD/PB",2002-10-16,0
"Washington","WA","WDFW",2002,2002,11,2002-11-21,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2002-11-21-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,2,0.333333333333333,38,24,26,22,"yes","2002-WA-CD/PB",2002-10-16,36
"Washington","WA","WDFW",2002,2002,11,2002-11-25,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2002-11-25-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,0,0,26,9.83333333333333,7.5,22,"yes","2002-WA-CD/PB",2002-10-16,40
"Washington","WA","WDFW",2002,2002,12,2002-12-04,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2002-12-04-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,0,0,20,11.1666666666667,10,22,"yes","2002-WA-CD/PB",2002-10-16,49
"Washington","WA","WDFW",2002,2003,2,2003-02-11,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2003-02-11-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,2,0.333333333333333,60,19.3333333333333,9,22,"yes","2002-WA-CD/PB",2002-10-16,118
"Washington","WA","WDFW",2002,2003,2,2003-02-12,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2003-02-12-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,0,0,18,9.5,9,22,"yes","2002-WA-CD/PB",2002-10-16,119
"Washington","WA","WDFW",2002,2003,2,2003-02-13,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2003-02-13-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",6,0,0,7,3.66666666666667,3,22,"yes","2002-WA-CD/PB",2002-10-16,120
"Washington","WA","WDFW",2002,2003,2,2003-02-13,"60C",1313,"South Willapa Bay",46.417691,-123.979599,"2003-02-13-WA-60C-South Willapa Bay","2002-WA-South Willapa Bay",10,0,0,10,5.3,4.5,3,"no",NA,2003-02-13,0
"Washington","WA","WDFW",2002,2003,2,2003-02-19,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2003-02-19-WA-60A-2-Cape Disappointment/Pt Brown","2002-WA-CD/PB",16,0,0,22,7.5625,5.5,22,"yes","2002-WA-CD/PB",2002-10-16,126
"Washington","WA","WDFW",2002,2003,2,2003-02-26,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2003-02-26-WA-60C-North Willapa Bay","2002-WA-NWB",8,2,0.25,48,18.375,13,10,"yes","2002-WA-NWB",2002-12-11,77
"Washington","WA","WDFW",2002,2003,3,2003-03-27,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2003-03-27-WA-60C-North Willapa Bay","2002-WA-NWB",6,1,0.166666666666667,59,15.8333333333333,8,10,"yes","2002-WA-NWB",2002-12-11,106
"Washington","WA","WDFW",2002,2003,4,2003-04-15,"60A-1",1334,"Queets River to Toleak Point",47.21103,-124.44832,"2003-04-15-WA-60A-1-Queets River to Toleak Point","2002-WA-QR-TP",6,1,0.166666666666667,33,13.8333333333333,13.5,7,"yes","2002-WA-QR-TP",2002-10-16,181
"Washington","WA","WDFW",2002,2003,4,2003-04-15,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2003-04-15-WA-60C-North Willapa Bay","2002-WA-NWB",6,0,0,17,7.33333333333333,5,10,"yes","2002-WA-NWB",2002-12-11,125
"Washington","WA","WDFW",2002,2003,4,2003-04-23,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2003-04-23-WA-60C-North Willapa Bay","2002-WA-NWB",6,0,0,15,7.33333333333333,7,10,"yes","2002-WA-NWB",2002-12-11,133
"Washington","WA","WDFW",2002,2003,5,2003-05-01,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2003-05-01-WA-60A-1-Pt Brown to Queets River","2002-WA-PB-QR",6,0,0,15,6.66666666666667,5,10,"yes","2002-WA-PB-QR",2002-10-16,197
"Washington","WA","WDFW",2002,2003,5,2003-05-07,"60A-1",1334,"Queets River to Toleak Point",47.21103,-124.44832,"2003-05-07-WA-60A-1-Queets River to Toleak Point","2002-WA-QR-TP",6,0,0,14,8.33333333333333,8.5,7,"yes","2002-WA-QR-TP",2002-10-16,203
"Washington","WA","WDFW",2003,2003,10,2003-10-27,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2003-10-27-WA-60A-2-Cape Disappointment/Pt Brown","2003-WA-CD/PB",12,0,0,3,1.25,1,6,"yes","2003-WA-CD/PB",2003-10-27,0
"Washington","WA","WDFW",2003,2003,10,2003-10-28,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2003-10-28-WA-60A-2-Cape Disappointment/Pt Brown","2003-WA-CD/PB",18,0,0,6,2.11111111111111,2,6,"yes","2003-WA-CD/PB",2003-10-27,1
"Washington","WA","WDFW",2004,2004,11,2004-11-04,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2004-11-04-WA-60A-2-Cape Disappointment/Pt Brown","2004-WA-CD/PB",6,0,0,1,1,1,3,"no",NA,2004-10-28,7
"Washington","WA","WDFW",2005,2005,11,2005-11-02,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2005-11-02-WA-60A-2-Cape Disappointment/Pt Brown","2005-WA-CD/PB",11,0,0,2,1.09090909090909,1,1,"no",NA,2005-11-02,0
"Washington","WA","WDFW",2006,2006,10,2006-10-26,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2006-10-26-WA-60A-2-Cape Disappointment/Pt Brown","2006-WA-CD/PB",5,0,0,1,1,1,1,"no",NA,2006-10-26,0
"Washington","WA","WDFW",2007,2007,11,2007-11-06,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2007-11-06-WA-60A-2-Cape Disappointment/Pt Brown","2007-WA-CD/PB",5,0,0,1,1,1,1,"no",NA,2007-11-06,0
"Washington","WA","WDFW",2012,2012,11,2012-11-07,"60A-1",1334,"Queets River to Toleak Point",47.21103,-124.44832,"2012-11-07-WA-60A-1-Queets River to Toleak Point","2012-WA-QR-TP",6,0,0,1,1,1,1,"no",NA,2012-11-07,0
"Washington","WA","WDFW",2012,2012,11,2012-11-08,"60C",1313,"South Willapa Bay",46.417691,-123.979599,"2012-11-08-WA-60C-South Willapa Bay","2012-WA-South Willapa Bay",6,0,0,1,1,1,1,"no",NA,2012-11-08,0
"Washington","WA","WDFW",2012,2012,11,2012-11-12,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2012-11-12-WA-60C-North Willapa Bay","2012-WA-NWB",6,0,0,3,1.33333333333333,1,1,"no",NA,2012-11-12,0
"Washington","WA","WDFW",2013,2013,11,2013-11-05,"60A-1",1334,"Queets River to Toleak Point",47.21103,-124.44832,"2013-11-05-WA-60A-1-Queets River to Toleak Point","2013-WA-QR-TP",6,0,0,1,1,1,1,"no",NA,2013-11-05,0
"Washington","WA","WDFW",2013,2013,11,2013-11-06,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2013-11-06-WA-60C-North Willapa Bay","2013-WA-NWB",6,0,0,1,1,1,1,"no",NA,2013-11-06,0
"Washington","WA","WDFW",2013,2013,11,2013-11-11,"60C",1313,"South Willapa Bay",46.417691,-123.979599,"2013-11-11-WA-60C-South Willapa Bay","2013-WA-South Willapa Bay",6,0,0,1,1,1,1,"no",NA,2013-11-11,0
"Washington","WA","WDFW",2014,2014,11,2014-11-02,"60A-1",1334,"Queets River to Toleak Point",47.21103,-124.44832,"2014-11-02-WA-60A-1-Queets River to Toleak Point","2014-WA-QR-TP",6,0,0,1,1,1,3,"no",NA,2014-11-02,0
"Washington","WA","WDFW",2014,2014,11,2014-11-10,"60C",1318,"North Willapa Bay",46.681185,-123.986934,"2014-11-10-WA-60C-North Willapa Bay","2014-WA-NWB",6,0,0,1,1,1,1,"no",NA,2014-11-10,0
"Washington","WA","WDFW",2014,2014,11,2014-11-11,"60C",1313,"South Willapa Bay",46.417691,-123.979599,"2014-11-11-WA-60C-South Willapa Bay","2014-WA-South Willapa Bay",6,0,0,1,1,1,2,"no",NA,2014-11-11,0
"Washington","WA","WDFW",2014,2015,5,2015-05-10,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-05-10-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",6,0,0,1,1,1,11,"yes","2014-WA-CD/PB",2015-05-10,0
"Washington","WA","WDFW",2014,2015,5,2015-05-28,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-05-28-WA-60A-1-Pt Brown to Queets River","2014-WA-PB-QR",6,0,0,2,1.5,1.5,10,"yes","2014-WA-PB-QR",2015-05-28,0
"Washington","WA","WDFW",2014,2015,5,2015-05-30,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-05-30-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",6,1,0.166666666666667,41,25.1666666666667,23.5,11,"yes","2014-WA-CD/PB",2015-05-10,20
"Washington","WA","WDFW",2014,2015,6,2015-06-03,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-06-03-WA-60A-1-Pt Brown to Queets River","2014-WA-PB-QR",6,0,0,3,1.83333333333333,1.5,10,"yes","2014-WA-PB-QR",2015-05-28,6
"Washington","WA","WDFW",2014,2015,6,2015-06-03,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-06-03-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",17,4,0.235294117647059,65,20.2352941176471,15,11,"yes","2014-WA-CD/PB",2015-05-10,24
"Washington","WA","WDFW",2014,2015,6,2015-06-16,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-06-16-WA-60A-1-Pt Brown to Queets River","2014-WA-PB-QR",6,0,0,7,3.66666666666667,4,10,"yes","2014-WA-PB-QR",2015-05-28,19
"Washington","WA","WDFW",2014,2015,6,2015-06-16,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-06-16-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",18,3,0.166666666666667,58,17.1666666666667,10,11,"yes","2014-WA-CD/PB",2015-05-10,37
"Washington","WA","WDFW",2014,2015,6,2015-06-18,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-06-18-WA-60A-1-Pt Brown to Queets River","2014-WA-PB-QR",6,0,0,13,8.5,9,10,"yes","2014-WA-PB-QR",2015-05-28,21
"Washington","WA","WDFW",2014,2015,7,2015-07-06,"60A-1",1334,"Pt Brown to Queets River",47.17361,-124.35095,"2015-07-06-WA-60A-1-Pt Brown to Queets River","2014-WA-PB-QR",6,0,0,20,12.6666666666667,11.5,10,"yes","2014-WA-PB-QR",2015-05-28,39
"Washington","WA","WDFW",2014,2015,7,2015-07-06,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-07-06-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",6,2,0.333333333333333,49,29.5,25.5,11,"yes","2014-WA-CD/PB",2015-05-10,57
"Washington","WA","WDFW",2014,2015,7,2015-07-08,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-07-08-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",6,5,0.833333333333333,99,72,78,11,"yes","2014-WA-CD/PB",2015-05-10,59
"Washington","WA","WDFW",2014,2015,7,2015-07-27,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2015-07-27-WA-60A-2-Cape Disappointment/Pt Brown","2014-WA-CD/PB",6,4,0.666666666666667,71,31.5,33,11,"yes","2014-WA-CD/PB",2015-05-10,78
