"state","state_abbrev","organization","comm_name","sci_name","season","year","month","date","zone","block_id","site","lat_dd","long_dd","survey_id","domoic_id","domoic_tissue","domoic_ppm","domoic_mod","notes"
"Washington","WA","Quileute Tribe","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"59A-1",1401,"Destruction Is to US/Canada Border",48.002783,-124.712495,"2021-01-19-WA-59A-1-Destruction Is to US/Canada Border","202100196","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",NA,"North Willapa Bay",46.681185,-123.986934,"2021-01-19-WA-60A-2-North Willapa Bay","202100195","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",NA,"North Willapa Bay",46.681185,-123.986934,"2021-01-19-WA-60A-2-North Willapa Bay","202100194","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",NA,"North Willapa Bay",46.681185,-123.986934,"2021-01-19-WA-60A-2-North Willapa Bay","202100193","viscera",28,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",NA,"North Willapa Bay",46.681185,-123.986934,"2021-01-19-WA-60A-2-North Willapa Bay","202100192","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",NA,"North Willapa Bay",46.681185,-123.986934,"2021-01-19-WA-60A-2-North Willapa Bay","202100191","viscera",10,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",NA,"North Willapa Bay",46.681185,-123.986934,"2021-01-19-WA-60A-2-North Willapa Bay","202100190","viscera",35,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100189","viscera",13,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100188","viscera",0,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100187","viscera",10,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100186","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100185","viscera",0,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100184","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100183","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100182","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100181","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100180","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100179","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100178","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100177","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100176","viscera",14,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100175","viscera",34,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100174","viscera",10,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2021-01-19-WA-60A-2-Cape Disappointment/Pt Brown","202100173","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100172","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100171","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100170","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100169","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100168","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100167","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100166","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100165","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100164","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100163","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100162","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100161","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100160","viscera",10,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100159","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100158","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100157","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100156","viscera",0,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100155","viscera",14,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100154","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100153","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100152","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2021-01-19-WA-60A-2-Cape Disappointment/Pt Brown","202100151","viscera",13,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2021-01-19-WA-60A-2-Cape Disappointment/Pt Brown","202100150","viscera",0,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"Cape Disappointment/Pt Brown",46.66527,-124.16547,"2021-01-19-WA-60A-2-Cape Disappointment/Pt Brown","202100149","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100148","viscera",27,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100147","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100146","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100145","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100144","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100143","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-19,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-19-WA-60A-2-OR/WA border to Pt Chehalis","202100142","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100246","viscera",15,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100245","viscera",7,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100244","viscera",7,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100243","viscera",9,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100242","viscera",12,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100241","viscera",38,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100240","viscera",16,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100239","viscera",7,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100238","viscera",24,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100237","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100236","viscera",22,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100235","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100234","viscera",19,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100233","viscera",8,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100232","viscera",8,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100231","viscera",7,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100230","viscera",18,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100229","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100228","viscera",18,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100227","viscera",9,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100226","viscera",7,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100225","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100224","viscera",9,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-20-WA-60A-2-OR/WA border to Pt Chehalis","202100223","viscera",13,NA,NA
"Washington","WA","Quinault Nation","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-1",NA,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60A-1-Grays Harbor","202100222","viscera",26,NA,NA
"Washington","WA","Quinault Nation","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-1",NA,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60A-1-Grays Harbor","202100221","viscera",1,NA,NA
"Washington","WA","Quinault Nation","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-1",NA,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60A-1-Grays Harbor","202100220","viscera",11,NA,NA
"Washington","WA","Quinault Nation","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-1",NA,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60A-1-Grays Harbor","202100219","viscera",21,NA,NA
"Washington","WA","Quinault Nation","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-1",NA,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60A-1-Grays Harbor","202100218","viscera",9,NA,NA
"Washington","WA","Quinault Nation","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-20,"60A-1",NA,"Grays Harbor",46.96043,-124.03574,"2021-01-20-WA-60A-1-Grays Harbor","202100217","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",NA,"Willapa Bay",46.65069,-123.98007,"2021-01-28-WA-60A-2-Willapa Bay","202100360","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",NA,"Willapa Bay",46.65069,-123.98007,"2021-01-28-WA-60A-2-Willapa Bay","202100359","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",NA,"Willapa Bay",46.65069,-123.98007,"2021-01-28-WA-60A-2-Willapa Bay","202100358","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",NA,"Willapa Bay",46.65069,-123.98007,"2021-01-28-WA-60A-2-Willapa Bay","202100357","viscera",13,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",NA,"Willapa Bay",46.65069,-123.98007,"2021-01-28-WA-60A-2-Willapa Bay","202100356","viscera",16,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",NA,"Willapa Bay",46.65069,-123.98007,"2021-01-28-WA-60A-2-Willapa Bay","202100355","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100354","viscera",18,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100353","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100352","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100351","viscera",17,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100350","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100349","viscera",1,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100348","viscera",6,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100347","viscera",4,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100346","viscera",11,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100345","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100344","viscera",2,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100343","viscera",11,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100342","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100341","viscera",11,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100340","viscera",3,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100339","viscera",5,NA,NA
"Washington","WA","WDFW","Dungeness crab","Metacarcinus magister",2020,2021,1,2021-01-28,"60A-2",1318,"OR/WA border to Pt Chehalis",46.619697,-124.123582,"2021-01-28-WA-60A-2-OR/WA border to Pt Chehalis","202100338","viscera",2,NA,NA
